,x,y,radius,breast_area
test_Mix_DPerc0_c_0.dcm,3052.0,1354.0,8.0,1693536
test_Mix_DPerc0_c_0.dcm,2997.0,1838.0,8.0,1693536
test_Mix_DPerc0_c_0.dcm,2974.0,2568.0,8.0,1693536
test_Mix_DPerc0_c_0.dcm,2959.0,1498.0,8.0,1693536
test_Mix_DPerc0_c_0.dcm,2878.0,2905.0,8.0,1693536
test_Mix_DPerc0_c_1.dcm,3320.0,2394.0,181.01933598375626,1693536
test_Mix_DPerc0_c_1.dcm,3158.0,1694.0,181.01933598375626,1693536
test_Mix_DPerc0_c_1.dcm,3157.0,2738.0,181.01933598375626,1693536
test_Mix_DPerc0_c_1.dcm,2941.0,2347.0,181.01933598375626,1693536
test_Mix_DPerc0_c_1.dcm,3384.0,1143.0,128.00000000000006,1693536
test_Mix_DPerc0_c_1.dcm,3306.0,1287.0,128.00000000000006,1693536
test_Mix_DPerc0_c_1.dcm,3268.0,3142.0,128.00000000000006,1693536
test_Mix_DPerc0_c_1.dcm,3265.0,2054.0,128.00000000000006,1693536
test_Mix_DPerc0_c_1.dcm,3207.0,1462.0,128.00000000000006,1693536
test_Mix_DPerc0_c_1.dcm,3153.0,2943.0,128.00000000000006,1693536
test_Mix_DPerc0_c_1.dcm,2886.0,2760.0,128.00000000000006,1693536
test_Mix_DPerc0_c_1.dcm,3431.0,1410.0,90.50966799187813,1693536
test_Mix_DPerc0_c_1.dcm,3423.0,2051.0,90.50966799187813,1693536
test_Mix_DPerc0_c_1.dcm,3419.0,3203.0,90.50966799187813,1693536
test_Mix_DPerc0_c_1.dcm,3409.0,2996.0,90.50966799187813,1693536
test_Mix_DPerc0_c_1.dcm,3385.0,1730.0,90.50966799187813,1693536
test_Mix_DPerc0_c_1.dcm,2994.0,1993.0,90.50966799187813,1693536
test_Mix_DPerc0_c_1.dcm,3453.0,957.0,64.00000000000003,1693536
test_Mix_DPerc0_c_1.dcm,3450.0,2811.0,64.00000000000003,1693536
test_Mix_DPerc0_c_1.dcm,3436.0,1822.0,64.00000000000003,1693536
test_Mix_DPerc0_c_1.dcm,3427.0,844.0,64.00000000000003,1693536
test_Mix_DPerc0_c_1.dcm,3363.0,923.0,64.00000000000003,1693536
test_Mix_DPerc0_c_1.dcm,3188.0,1209.0,64.00000000000003,1693536
test_Mix_DPerc0_c_1.dcm,3466.0,1677.0,45.25483399593906,1693536
test_Mix_DPerc0_c_1.dcm,3398.0,1908.0,45.25483399593906,1693536
test_Mix_DPerc0_c_1.dcm,3380.0,2777.0,45.25483399593906,1693536
test_Mix_DPerc0_c_1.dcm,3328.0,2909.0,45.25483399593906,1693536
test_Mix_DPerc0_c_1.dcm,3286.0,1920.0,45.25483399593906,1693536
test_Mix_DPerc0_c_1.dcm,3206.0,1056.0,45.25483399593906,1693536
test_Mix_DPerc0_c_1.dcm,3070.0,1323.0,45.25483399593906,1693536
test_Mix_DPerc0_c_1.dcm,2984.0,1531.0,45.25483399593906,1693536
test_Mix_DPerc0_c_1.dcm,2886.0,1964.0,45.25483399593906,1693536
test_Mix_DPerc0_c_1.dcm,3484.0,1036.0,32.00000000000001,1693536
test_Mix_DPerc0_c_1.dcm,3482.0,1940.0,32.00000000000001,1693536
test_Mix_DPerc0_c_1.dcm,3479.0,2184.0,32.00000000000001,1693536
test_Mix_DPerc0_c_1.dcm,3456.0,3345.0,32.00000000000001,1693536
test_Mix_DPerc0_c_1.dcm,3374.0,1525.0,32.00000000000001,1693536
test_Mix_DPerc0_c_1.dcm,3284.0,1870.0,32.00000000000001,1693536
test_Mix_DPerc0_c_1.dcm,3191.0,1126.0,32.00000000000001,1693536
test_Mix_DPerc0_c_1.dcm,2867.0,2010.0,32.00000000000001,1693536
test_Mix_DPerc0_c_1.dcm,3496.0,2964.0,22.627416997969526,1693536
test_Mix_DPerc0_c_1.dcm,3494.0,1232.0,22.627416997969526,1693536
test_Mix_DPerc0_c_1.dcm,3490.0,3259.0,22.627416997969526,1693536
test_Mix_DPerc0_c_1.dcm,3487.0,1586.0,22.627416997969526,1693536
test_Mix_DPerc0_c_1.dcm,3486.0,2134.0,22.627416997969526,1693536
test_Mix_DPerc0_c_1.dcm,3482.0,1768.0,22.627416997969526,1693536
test_Mix_DPerc0_c_1.dcm,3481.0,1274.0,22.627416997969526,1693536
test_Mix_DPerc0_c_1.dcm,3480.0,2750.0,22.627416997969526,1693536
test_Mix_DPerc0_c_1.dcm,3440.0,1632.0,22.627416997969526,1693536
test_Mix_DPerc0_c_1.dcm,3427.0,1949.0,22.627416997969526,1693536
test_Mix_DPerc0_c_1.dcm,3380.0,2833.0,22.627416997969526,1693536
test_Mix_DPerc0_c_1.dcm,3345.0,2834.0,22.627416997969526,1693536
test_Mix_DPerc0_c_1.dcm,3302.0,2970.0,22.627416997969526,1693536
test_Mix_DPerc0_c_1.dcm,3253.0,1852.0,22.627416997969526,1693536
test_Mix_DPerc0_c_1.dcm,3117.0,2238.0,22.627416997969526,1693536
test_Mix_DPerc0_c_1.dcm,3111.0,2005.0,22.627416997969526,1693536
test_Mix_DPerc0_c_1.dcm,2958.0,1676.0,22.627416997969526,1693536
test_Mix_DPerc0_c_1.dcm,2944.0,3038.0,22.627416997969526,1693536
test_Mix_DPerc0_c_1.dcm,2875.0,2628.0,22.627416997969526,1693536
test_Mix_DPerc0_c_1.dcm,2830.0,2644.0,22.627416997969526,1693536
test_Mix_DPerc0_c_1.dcm,2817.0,2583.0,22.627416997969526,1693536
test_Mix_DPerc0_c_1.dcm,3501.0,1327.0,16.000000000000004,1693536
test_Mix_DPerc0_c_1.dcm,3499.0,1638.0,16.000000000000004,1693536
test_Mix_DPerc0_c_1.dcm,3497.0,3022.0,16.000000000000004,1693536
test_Mix_DPerc0_c_1.dcm,3496.0,3323.0,16.000000000000004,1693536
test_Mix_DPerc0_c_1.dcm,3496.0,2589.0,16.000000000000004,1693536
test_Mix_DPerc0_c_1.dcm,3495.0,859.0,16.000000000000004,1693536
test_Mix_DPerc0_c_1.dcm,3449.0,1891.0,16.000000000000004,1693536
test_Mix_DPerc0_c_1.dcm,3429.0,3097.0,16.000000000000004,1693536
test_Mix_DPerc0_c_1.dcm,3357.0,832.0,16.000000000000004,1693536
test_Mix_DPerc0_c_1.dcm,3342.0,1864.0,16.000000000000004,1693536
test_Mix_DPerc0_c_1.dcm,3255.0,972.0,16.000000000000004,1693536
test_Mix_DPerc0_c_1.dcm,3240.0,1151.0,16.000000000000004,1693536
test_Mix_DPerc0_c_1.dcm,3088.0,1376.0,16.000000000000004,1693536
test_Mix_DPerc0_c_1.dcm,3024.0,1477.0,16.000000000000004,1693536
test_Mix_DPerc0_c_1.dcm,3007.0,3074.0,16.000000000000004,1693536
test_Mix_DPerc0_c_1.dcm,2992.0,1827.0,16.000000000000004,1693536
test_Mix_DPerc0_c_1.dcm,2913.0,1705.0,16.000000000000004,1693536
test_Mix_DPerc0_c_1.dcm,2877.0,1788.0,16.000000000000004,1693536
test_Mix_DPerc0_c_1.dcm,2828.0,2621.0,16.000000000000004,1693536
test_Mix_DPerc0_c_1.dcm,3506.0,3082.0,11.313708498984761,1693536
test_Mix_DPerc0_c_1.dcm,3506.0,1845.0,11.313708498984761,1693536
test_Mix_DPerc0_c_1.dcm,3506.0,918.0,11.313708498984761,1693536
test_Mix_DPerc0_c_1.dcm,3502.0,2514.0,11.313708498984761,1693536
test_Mix_DPerc0_c_1.dcm,3497.0,892.0,11.313708498984761,1693536
test_Mix_DPerc0_c_1.dcm,3491.0,3137.0,11.313708498984761,1693536
test_Mix_DPerc0_c_1.dcm,3467.0,1622.0,11.313708498984761,1693536
test_Mix_DPerc0_c_1.dcm,3467.0,1245.0,11.313708498984761,1693536
test_Mix_DPerc0_c_1.dcm,3410.0,3098.0,11.313708498984761,1693536
test_Mix_DPerc0_c_1.dcm,3389.0,1598.0,11.313708498984761,1693536
test_Mix_DPerc0_c_1.dcm,3367.0,1611.0,11.313708498984761,1693536
test_Mix_DPerc0_c_1.dcm,3364.0,1638.0,11.313708498984761,1693536
test_Mix_DPerc0_c_1.dcm,3134.0,1146.0,11.313708498984761,1693536
test_Mix_DPerc0_c_1.dcm,3019.0,1440.0,11.313708498984761,1693536
test_Mix_DPerc0_c_1.dcm,2949.0,1495.0,11.313708498984761,1693536
test_Mix_DPerc0_c_1.dcm,2946.0,1827.0,11.313708498984761,1693536
test_Mix_DPerc0_c_1.dcm,2907.0,3003.0,11.313708498984761,1693536
test_Mix_DPerc0_c_1.dcm,2853.0,2574.0,11.313708498984761,1693536
test_Mix_DPerc0_c_1.dcm,2824.0,2561.0,11.313708498984761,1693536
test_Mix_DPerc0_c_1.dcm,2791.0,2522.0,11.313708498984761,1693536
test_Mix_DPerc0_c_1.dcm,3509.0,3033.0,8.0,1693536
test_Mix_DPerc0_c_1.dcm,3509.0,1739.0,8.0,1693536
test_Mix_DPerc0_c_1.dcm,3509.0,1285.0,8.0,1693536
test_Mix_DPerc0_c_1.dcm,3508.0,2334.0,8.0,1693536
test_Mix_DPerc0_c_1.dcm,3508.0,1716.0,8.0,1693536
test_Mix_DPerc0_c_1.dcm,3508.0,1261.0,8.0,1693536
test_Mix_DPerc0_c_1.dcm,3507.0,3153.0,8.0,1693536
test_Mix_DPerc0_c_1.dcm,3507.0,1875.0,8.0,1693536
test_Mix_DPerc0_c_1.dcm,3506.0,2347.0,8.0,1693536
test_Mix_DPerc0_c_1.dcm,3506.0,998.0,8.0,1693536
test_Mix_DPerc0_c_1.dcm,3505.0,2159.0,8.0,1693536
test_Mix_DPerc0_c_1.dcm,3503.0,3068.0,8.0,1693536
test_Mix_DPerc0_c_1.dcm,3503.0,2697.0,8.0,1693536
test_Mix_DPerc0_c_1.dcm,3503.0,2664.0,8.0,1693536
test_Mix_DPerc0_c_1.dcm,3492.0,3114.0,8.0,1693536
test_Mix_DPerc0_c_1.dcm,3483.0,1626.0,8.0,1693536
test_Mix_DPerc0_c_1.dcm,3478.0,1881.0,8.0,1693536
test_Mix_DPerc0_c_1.dcm,3460.0,1298.0,8.0,1693536
test_Mix_DPerc0_c_1.dcm,3436.0,1304.0,8.0,1693536
test_Mix_DPerc0_c_1.dcm,3422.0,3343.0,8.0,1693536
test_Mix_DPerc0_c_1.dcm,3411.0,1611.0,8.0,1693536
test_Mix_DPerc0_c_1.dcm,3363.0,2864.0,8.0,1693536
test_Mix_DPerc0_c_1.dcm,3285.0,1835.0,8.0,1693536
test_Mix_DPerc0_c_1.dcm,3240.0,1098.0,8.0,1693536
test_Mix_DPerc0_c_1.dcm,3231.0,1109.0,8.0,1693536
test_Mix_DPerc0_c_1.dcm,3132.0,2036.0,8.0,1693536
test_Mix_DPerc0_c_1.dcm,3039.0,3089.0,8.0,1693536
test_Mix_DPerc0_c_1.dcm,2991.0,3081.0,8.0,1693536
test_Mix_DPerc0_c_1.dcm,2989.0,2563.0,8.0,1693536
test_Mix_DPerc0_c_1.dcm,2974.0,3070.0,8.0,1693536
test_Mix_DPerc0_c_1.dcm,2973.0,2577.0,8.0,1693536
test_Mix_DPerc0_c_1.dcm,2894.0,1811.0,8.0,1693536
test_Mix_DPerc0_c_1.dcm,2892.0,2962.0,8.0,1693536
test_Mix_DPerc0_c_1.dcm,2891.0,2951.0,8.0,1693536
test_Mix_DPerc0_c_10.dcm,3323.0,2341.0,181.01933598375626,1692432
test_Mix_DPerc0_c_10.dcm,3171.0,2747.0,181.01933598375626,1692432
test_Mix_DPerc0_c_10.dcm,3164.0,1872.0,181.01933598375626,1692432
test_Mix_DPerc0_c_10.dcm,2945.0,2341.0,181.01933598375626,1692432
test_Mix_DPerc0_c_10.dcm,3367.0,1167.0,128.00000000000006,1692432
test_Mix_DPerc0_c_10.dcm,3302.0,1333.0,128.00000000000006,1692432
test_Mix_DPerc0_c_10.dcm,3177.0,1531.0,128.00000000000006,1692432
test_Mix_DPerc0_c_10.dcm,3132.0,3002.0,128.00000000000006,1692432
test_Mix_DPerc0_c_10.dcm,2890.0,2826.0,128.00000000000006,1692432
test_Mix_DPerc0_c_10.dcm,3432.0,937.0,90.50966799187813,1692432
test_Mix_DPerc0_c_10.dcm,3387.0,1980.0,90.50966799187813,1692432
test_Mix_DPerc0_c_10.dcm,3305.0,3165.0,90.50966799187813,1692432
test_Mix_DPerc0_c_10.dcm,3243.0,2930.0,90.50966799187813,1692432
test_Mix_DPerc0_c_10.dcm,3447.0,2176.0,64.00000000000003,1692432
test_Mix_DPerc0_c_10.dcm,3446.0,2948.0,64.00000000000003,1692432
test_Mix_DPerc0_c_10.dcm,3440.0,2790.0,64.00000000000003,1692432
test_Mix_DPerc0_c_10.dcm,3425.0,1578.0,64.00000000000003,1692432
test_Mix_DPerc0_c_10.dcm,3411.0,1418.0,64.00000000000003,1692432
test_Mix_DPerc0_c_10.dcm,3350.0,1569.0,64.00000000000003,1692432
test_Mix_DPerc0_c_10.dcm,3203.0,3118.0,64.00000000000003,1692432
test_Mix_DPerc0_c_10.dcm,3201.0,1171.0,64.00000000000003,1692432
test_Mix_DPerc0_c_10.dcm,2955.0,1844.0,64.00000000000003,1692432
test_Mix_DPerc0_c_10.dcm,2885.0,2580.0,64.00000000000003,1692432
test_Mix_DPerc0_c_10.dcm,3464.0,2863.0,45.25483399593906,1692432
test_Mix_DPerc0_c_10.dcm,3446.0,2537.0,45.25483399593906,1692432
test_Mix_DPerc0_c_10.dcm,3364.0,2073.0,45.25483399593906,1692432
test_Mix_DPerc0_c_10.dcm,3342.0,864.0,45.25483399593906,1692432
test_Mix_DPerc0_c_10.dcm,3274.0,3074.0,45.25483399593906,1692432
test_Mix_DPerc0_c_10.dcm,3273.0,953.0,45.25483399593906,1692432
test_Mix_DPerc0_c_10.dcm,3234.0,1004.0,45.25483399593906,1692432
test_Mix_DPerc0_c_10.dcm,3086.0,1287.0,45.25483399593906,1692432
test_Mix_DPerc0_c_10.dcm,2983.0,1542.0,45.25483399593906,1692432
test_Mix_DPerc0_c_10.dcm,2976.0,1592.0,45.25483399593906,1692432
test_Mix_DPerc0_c_10.dcm,2932.0,1711.0,45.25483399593906,1692432
test_Mix_DPerc0_c_10.dcm,3481.0,2071.0,32.00000000000001,1692432
test_Mix_DPerc0_c_10.dcm,3449.0,3081.0,32.00000000000001,1692432
test_Mix_DPerc0_c_10.dcm,3430.0,1892.0,32.00000000000001,1692432
test_Mix_DPerc0_c_10.dcm,3417.0,1504.0,32.00000000000001,1692432
test_Mix_DPerc0_c_10.dcm,3411.0,2070.0,32.00000000000001,1692432
test_Mix_DPerc0_c_10.dcm,3395.0,3368.0,32.00000000000001,1692432
test_Mix_DPerc0_c_10.dcm,3376.0,2847.0,32.00000000000001,1692432
test_Mix_DPerc0_c_10.dcm,3340.0,3017.0,32.00000000000001,1692432
test_Mix_DPerc0_c_10.dcm,3229.0,1066.0,32.00000000000001,1692432
test_Mix_DPerc0_c_10.dcm,3138.0,3142.0,32.00000000000001,1692432
test_Mix_DPerc0_c_10.dcm,3130.0,1201.0,32.00000000000001,1692432
