,x,y,radius,breast_area,contrast,dissimilarity,homogeneity,energy
test_Mix_DPerc0_c_0.dcm,3287.0,1911.0,45.254833995939066,1693536,0.5134121323065269,0.43963777721668146,0.7875585469006439,0.17033676736819747
test_Mix_DPerc0_c_0.dcm,3108.0,3119.0,45.254833995939066,1693536,0.5876641206918318,0.48653421285191273,0.7668347449445629,0.15293579288338852
test_Mix_DPerc0_c_0.dcm,2885.0,1966.0,45.254833995939066,1693536,0.7951663300088372,0.56994013802971,0.7366970440003127,0.11813028122950817
test_Mix_DPerc0_c_0.dcm,3485.0,1032.0,32.00000000000001,1693536,531.1348295973481,2.889840108497103,0.7123108841276714,0.14447514540783116
test_Mix_DPerc0_c_0.dcm,3481.0,2188.0,32.00000000000001,1693536,0.7103725749559082,0.5599657108213656,0.7350311536651697,0.15880780933590982
test_Mix_DPerc0_c_0.dcm,3481.0,1934.0,32.00000000000001,1693536,0.741387353552532,0.5645412100025196,0.7351142313228711,0.1386869515639274
test_Mix_DPerc0_c_0.dcm,3470.0,2620.0,32.00000000000001,1693536,0.3262018927941547,0.31910194633408917,0.8411590214789619,0.2596597988638186
test_Mix_DPerc0_c_0.dcm,3465.0,896.0,32.00000000000001,1693536,1.2234381889329806,0.7649601796737213,0.6617454893775577,0.11449221206470643
test_Mix_DPerc0_c_0.dcm,3439.0,1617.0,32.00000000000001,1693536,0.4567527242378433,0.414321341962711,0.797078021023224,0.21698474873921172
test_Mix_DPerc0_c_0.dcm,3438.0,1562.0,32.00000000000001,1693536,0.5197713923532374,0.4159314767573695,0.8023873380370667,0.2111029208695435
test_Mix_DPerc0_c_0.dcm,3416.0,1879.0,32.00000000000001,1693536,0.3585320412887377,0.3444098993764172,0.8292072645030234,0.2238673486541752
test_Mix_DPerc0_c_0.dcm,3379.0,2775.0,32.00000000000001,1693536,0.3627945680587049,0.35114077459687576,0.825594992047745,0.2287739564095622
test_Mix_DPerc0_c_0.dcm,3376.0,1513.0,32.00000000000001,1693536,0.4861268581506677,0.44710077317964225,0.7803522219072814,0.18178255083138056
test_Mix_DPerc0_c_0.dcm,3365.0,1562.0,32.00000000000001,1693536,0.3791395030234316,0.36258739606953894,0.8203615126606197,0.2313890705162181
test_Mix_DPerc0_c_0.dcm,3319.0,1800.0,32.00000000000001,1693536,0.31753757637314184,0.305760759164777,0.8482973021384479,0.2545022617229068
test_Mix_DPerc0_c_0.dcm,3314.0,944.0,32.00000000000001,1693536,1.3162148250503902,0.8069949333900227,0.6466268422878411,0.112158997536624
test_Mix_DPerc0_c_0.dcm,3283.0,1861.0,32.00000000000001,1693536,0.42396984835600904,0.38867778013983373,0.8091903167517007,0.21379097501338107
test_Mix_DPerc0_c_0.dcm,3490.0,1402.0,22.627416997969533,1693536,0.4339185186095678,0.3859472565022863,0.8118234979595851,0.2601548831216931
test_Mix_DPerc0_c_0.dcm,3489.0,1368.0,22.627416997969533,1693536,0.397264799154334,0.3648762844780963,0.8208007092285756,0.24380378624627802
test_Mix_DPerc0_c_0.dcm,3487.0,2126.0,22.627416997969533,1693536,0.651534613304489,0.5092832735139388,0.7595357766736175,0.19977036168491974
test_Mix_DPerc0_c_0.dcm,3486.0,1256.0,22.627416997969533,1693536,0.5632974212104823,0.4825688947342544,0.7667884052804954,0.2021191736312009
test_Mix_DPerc0_c_0.dcm,3485.0,1579.0,22.627416997969533,1693536,0.37690367028860805,0.3539582206598161,0.8253154346329712,0.2834420621849906
test_Mix_DPerc0_c_0.dcm,3482.0,1758.0,22.627416997969533,1693536,0.9096870544274547,0.6230917203402331,0.7170564085804438,0.16104191765744325
test_Mix_DPerc0_c_0.dcm,3480.0,2741.0,22.627416997969533,1693536,0.6718266016028319,0.527531773931855,0.7506445075817829,0.1785026159156195
test_Mix_DPerc0_c_0.dcm,3426.0,1943.0,22.627416997969533,1693536,0.4476406165494863,0.40098763459363784,0.8041714808987659,0.2046199103841898
test_Mix_DPerc0_c_0.dcm,3421.0,875.0,22.627416997969533,1693536,1.2073848271793108,0.7843828359309701,0.6494920848406834,0.1305096829113997
test_Mix_DPerc0_c_0.dcm,3409.0,835.0,22.627416997969533,1693536,1.2550042406214663,0.7759891710506908,0.6584619148587549,0.12663479494799976
test_Mix_DPerc0_c_0.dcm,3393.0,1624.0,22.627416997969533,1693536,0.3550798343084714,0.33116334382221346,0.836809977137519,0.26675828829458414
test_Mix_DPerc0_c_0.dcm,3339.0,1611.0,22.627416997969533,1693536,0.4477973351688874,0.4150646541127883,0.7957409410492158,0.2080044752243163
test_Mix_DPerc0_c_0.dcm,3306.0,2968.0,22.627416997969533,1693536,0.6137101135749055,0.503586090761591,0.7592193569005359,0.1892398461794988
test_Mix_DPerc0_c_0.dcm,3247.0,1484.0,22.627416997969533,1693536,0.2761028688726093,0.27019980087516593,0.8654904063621613,0.33406775359692875
test_Mix_DPerc0_c_0.dcm,3064.0,1382.0,22.627416997969533,1693536,1.2170245587295345,0.7648575397020503,0.6624061676639779,0.14459039747850763
test_Mix_DPerc0_c_0.dcm,3059.0,1875.0,22.627416997969533,1693536,0.617213235655637,0.5185696199419834,0.7505795516003736,0.18252161015714988
test_Mix_DPerc0_c_0.dcm,2874.0,2617.0,22.627416997969533,1693536,0.6036432469639609,0.5066497861251781,0.756374453021289,0.18382144154845834
test_Mix_DPerc0_c_0.dcm,2869.0,2594.0,22.627416997969533,1693536,0.4054203131914057,0.37076091499090413,0.818085482324598,0.24959730626771218
test_Mix_DPerc0_c_0.dcm,2830.0,2634.0,22.627416997969533,1693536,0.831699567333694,0.62202849205959,0.7098580711354308,0.17296531687036298
test_Mix_DPerc0_c_0.dcm,3498.0,3011.0,16.000000000000004,1693536,0.37296761186264304,0.3636023673257024,0.8191353407908428,0.28024682067406226
test_Mix_DPerc0_c_0.dcm,3498.0,1631.0,16.000000000000004,1693536,0.5252097424557752,0.4706035379812695,0.7701588514568158,0.19849798121657347
test_Mix_DPerc0_c_0.dcm,3497.0,3316.0,16.000000000000004,1693536,2.12087831685744,0.9672866805411029,0.6222846193908333,0.133530054160995
test_Mix_DPerc0_c_0.dcm,3495.0,2582.0,16.000000000000004,1693536,0.27445775884495316,0.27107586498439123,0.8648002568938605,0.29831938765657184
test_Mix_DPerc0_c_0.dcm,3495.0,1223.0,16.000000000000004,1693536,0.755808565296566,0.6011600871488033,0.7148664410157923,0.1823738423441531
test_Mix_DPerc0_c_0.dcm,3474.0,1298.0,16.000000000000004,1693536,0.6166062369927159,0.5245065361602498,0.7469567020031217,0.2060425191333376
test_Mix_DPerc0_c_0.dcm,3451.0,1883.0,16.000000000000004,1693536,0.3650006503642039,0.3462295135275754,0.8287623569198752,0.29830946988260626
test_Mix_DPerc0_c_0.dcm,3430.0,3089.0,16.000000000000004,1693536,0.3205807752341311,0.31750780437044746,0.8415533949011447,0.3169077381244448
test_Mix_DPerc0_c_0.dcm,3403.0,1573.0,16.000000000000004,1693536,0.3511682167013528,0.3418273608220604,0.830020405176899,0.28295504236198493
test_Mix_DPerc0_c_0.dcm,3391.0,2851.0,16.000000000000004,1693536,0.4996788826742976,0.4585677354318419,0.7748272470083247,0.22428948430596532
test_Mix_DPerc0_c_0.dcm,3382.0,1851.0,16.000000000000004,1693536,0.25914574661810613,0.25552809573361085,0.8725977172216441,0.33577821106597205
test_Mix_DPerc0_c_0.dcm,3346.0,957.0,16.000000000000004,1693536,0.7309199401664932,0.5758080775234131,0.7275887842780192,0.17704985938136578
test_Mix_DPerc0_c_0.dcm,3345.0,918.0,16.000000000000004,1693536,1.510470863683663,0.8732277575442249,0.6246740774197621,0.14511729964339545
test_Mix_DPerc0_c_0.dcm,3343.0,1855.0,16.000000000000004,1693536,0.2882414151925078,0.2861602497398543,0.8571279916753383,0.35294543964081987
test_Mix_DPerc0_c_0.dcm,3339.0,3291.0,16.000000000000004,1693536,1.246532745837669,0.7857415777835587,0.6525606711081736,0.14549032513440507
test_Mix_DPerc0_c_0.dcm,3318.0,3273.0,16.000000000000004,1693536,0.5805150884495317,0.49460197710718,0.7612903225806451,0.20695513771484025
test_Mix_DPerc0_c_0.dcm,3172.0,1488.0,16.000000000000004,1693536,0.563012161810614,0.47439190946930276,0.7716660704994797,0.19519496173304596
test_Mix_DPerc0_c_0.dcm,3099.0,1247.0,16.000000000000004,1693536,1.7967733805931316,0.987866642819979,0.5840647913566892,0.11593349515451148
test_Mix_DPerc0_c_0.dcm,3506.0,1837.0,11.31370849898476,1693536,1558.064806225521,7.244846423417853,0.7556385816189981,0.22937266352245309
test_Mix_DPerc0_c_0.dcm,3505.0,1535.0,11.31370849898476,1693536,1478.413471449186,7.024943310657596,0.775941127300894,0.2561176638233131
test_Mix_DPerc0_c_0.dcm,3504.0,3072.0,11.31370849898476,1693536,0.3946222428365285,0.36828746650175226,0.8184897443826016,0.3380492753531731
test_Mix_DPerc0_c_0.dcm,3503.0,887.0,11.31370849898476,1693536,0.5895691609977324,0.4973716759431045,0.7605339105339105,0.23771631933433468
test_Mix_DPerc0_c_0.dcm,3502.0,2508.0,11.31370849898476,1693536,0.49582560296846007,0.44841269841269843,0.7805349412492271,0.24142005926614596
test_Mix_DPerc0_c_0.dcm,3499.0,2090.0,11.31370849898476,1693536,0.8763270459699031,0.6526102865388579,0.6960665326736755,0.19663921955873825
test_Mix_DPerc0_c_0.dcm,3499.0,830.0,11.31370849898476,1693536,2.1655844155844157,1.0193259121830551,0.598361769580257,0.14624205404742777
test_Mix_DPerc0_c_0.dcm,3498.0,1459.0,11.31370849898476,1693536,0.3012007833436405,0.29674293960008247,0.8520743145743146,0.36327557066801597
test_Mix_DPerc0_c_0.dcm,3494.0,2483.0,11.31370849898476,1693536,0.4462224283652856,0.3904349618635333,0.8103612657184086,0.2827776281858683
test_Mix_DPerc0_c_0.dcm,3493.0,1318.0,11.31370849898476,1693536,1.0308570397856112,0.7463538445681304,0.655273397237683,0.169766489973043
test_Mix_DPerc0_c_0.dcm,3487.0,3131.0,11.31370849898476,1693536,0.3882962275819419,0.3672180993609565,0.8184987631416203,0.2945467069194627
test_Mix_DPerc0_c_0.dcm,3474.0,821.0,11.31370849898476,1693536,3.4761904761904763,1.4779942279942282,0.44536171489953,0.1033119036462484
test_Mix_DPerc0_c_0.dcm,3452.0,3353.0,11.31370849898476,1693536,3.854913935271078,1.4355931766646055,0.49922691514078066,0.11075437987377554
test_Mix_DPerc0_c_0.dcm,3446.0,1932.0,11.31370849898476,1693536,0.45981498660070086,0.41384508348794063,0.7976744485673057,0.2868165391843389
test_Mix_DPerc0_c_0.dcm,3411.0,929.0,11.31370849898476,1693536,0.5893372500515357,0.51427540713255,0.7503684807256237,0.24477603721196334
test_Mix_DPerc0_c_0.dcm,3408.0,3092.0,11.31370849898476,1693536,0.46456916099773243,0.44001236858379716,0.782449494949495,0.2418974483418661
test_Mix_DPerc0_c_0.dcm,3383.0,1590.0,11.31370849898476,1693536,0.3239022881880025,0.31449701092558235,0.8436920222634507,0.3525086316449302
test_Mix_DPerc0_c_0.dcm,3377.0,2808.0,11.31370849898476,1693536,0.34369202226345086,0.33753349824778395,0.8318491032776747,0.3428978532154235
test_Mix_DPerc0_c_0.dcm,3364.0,2831.0,11.31370849898476,1693536,0.3650664811379097,0.357207276850134,0.8221822820037106,0.29104034653387456
test_Mix_DPerc0_c_0.dcm,3364.0,1601.0,11.31370849898476,1693536,0.26470057720057716,0.2641336837765409,0.8679898474541332,0.343361005381289
test_Mix_DPerc0_c_0.dcm,3349.0,2151.0,11.31370849898476,1693536,0.2545222634508349,0.2545222634508349,0.8727388682745826,0.40852995764851163
test_Mix_DPerc0_c_0.dcm,3341.0,1837.0,11.31370849898476,1693536,0.2410971964543393,0.2410971964543393,0.8794514017728303,0.4164538127679984
test_Mix_DPerc0_c_0.dcm,3332.0,1888.0,11.31370849898476,1693536,0.3949443413729128,0.36495052566481134,0.8205241187384045,0.2855028444052074
test_Mix_DPerc0_c_0.dcm,3262.0,1438.0,11.31370849898476,1693536,0.27208307565450424,0.27208307565450424,0.8639584621727479,0.39991159474156557
test_Mix_DPerc0_c_0.dcm,3206.0,1498.0,11.31370849898476,1693536,0.3320964749536178,0.3298289012574727,0.8353123067408781,0.3142536073665997
test_Mix_DPerc0_c_0.dcm,3181.0,1514.0,11.31370849898476,1693536,0.5279839208410637,0.4570449391877964,0.7785714285714286,0.23726619076833558
test_Mix_DPerc0_c_0.dcm,3139.0,1487.0,11.31370849898476,1693536,1.9246804782519067,1.0102813852813854,0.5861391526307493,0.15665276160737107
test_Mix_DPerc0_c_0.dcm,3071.0,1291.0,11.31370849898476,1693536,2.4968563182848897,1.2433261183261184,0.4989320909488977,0.11413963372213824
test_Mix_DPerc0_c_0.dcm,3055.0,1338.0,11.31370849898476,1693536,2.5267728303442585,1.1971758400329828,0.5241544144275236,0.11274197693141734
test_Mix_DPerc0_c_0.dcm,2996.0,1816.0,11.31370849898476,1693536,0.5984719645433931,0.5243119975262833,0.7452599979385695,0.20994404699106553
test_Mix_DPerc0_c_0.dcm,2978.0,1513.0,11.31370849898476,1693536,2.2542259327973615,1.1130952380952381,0.5505227051445538,0.14336908638229123
test_Mix_DPerc0_c_0.dcm,2961.0,2562.0,11.31370849898476,1693536,1.4435425685425685,0.8230004122861265,0.6497937053609323,0.20266589184915063
test_Mix_DPerc0_c_0.dcm,2944.0,1822.0,11.31370849898476,1693536,0.6395717377860235,0.5259869099154814,0.7483650278293136,0.22216587558323828
test_Mix_DPerc0_c_0.dcm,2853.0,2570.0,11.31370849898476,1693536,0.24239847454133168,0.23623995052566482,0.8824958771387343,0.35570097029079073
test_Mix_DPerc0_c_0.dcm,2825.0,2604.0,11.31370849898476,1693536,1.4760358688930117,0.8627602556173984,0.6296727782021899,0.1695342535026188
test_Mix_DPerc0_c_0.dcm,3509.0,3093.0,8.0,1693536,2236.1416319444443,10.003715277777776,0.7839000820970743,0.2859044162843581
test_Mix_DPerc0_c_0.dcm,3509.0,2618.0,8.0,1693536,2236.6644444444446,9.979513888888889,0.7953341097439897,0.2808024781198913
test_Mix_DPerc0_c_0.dcm,3509.0,2343.0,8.0,1693536,2187.8093402777777,9.853854166666668,0.8051362103151426,0.3173858920479007
test_Mix_DPerc0_c_0.dcm,3509.0,2314.0,8.0,1693536,2233.559166666667,10.021736111111112,0.773018138659336,0.2563063221205455
test_Mix_DPerc0_c_0.dcm,3509.0,1273.0,8.0,1693536,2187.2588194444443,10.145,0.6742681556741714,0.20472517492786294
test_Mix_DPerc0_c_0.dcm,3508.0,1736.0,8.0,1693536,2107.0671527777777,9.735347222222222,0.7754279076914437,0.31243151355328685
test_Mix_DPerc0_c_0.dcm,3508.0,1514.0,8.0,1693536,2028.4659375,9.446493055555555,0.8315112726464902,0.40775185601215214
test_Mix_DPerc0_c_0.dcm,3508.0,1310.0,8.0,1693536,2146.4102083333332,10.151875,0.6405418634851077,0.20084860708607494
test_Mix_DPerc0_c_0.dcm,3508.0,998.0,8.0,1693536,2226.0162499999997,10.327569444444446,0.6424486981507492,0.191564259900925
test_Mix_DPerc0_c_0.dcm,3508.0,864.0,8.0,1693536,1992.3119097222225,9.31982638888889,0.8537335104008694,0.42460365214889406
test_Mix_DPerc0_c_0.dcm,3507.0,2149.0,8.0,1693536,1.1778472222222223,0.7477777777777778,0.6687258986928104,0.2125672692059867
test_Mix_DPerc0_c_0.dcm,3506.0,2330.0,8.0,1693536,0.3492708333333333,0.34149305555555554,0.83003125,0.367095386427743
test_Mix_DPerc0_c_0.dcm,3506.0,1870.0,8.0,1693536,0.6898611111111111,0.5903472222222221,0.7147777777777778,0.23359876706667299
test_Mix_DPerc0_c_0.dcm,3504.0,1716.0,8.0,1693536,0.19670138888888888,0.19670138888888888,0.9016493055555556,0.5214311097021942
test_Mix_DPerc0_c_0.dcm,3503.0,3055.0,8.0,1693536,0.4079861111111111,0.38375000000000004,0.8105486111111111,0.359496208170522
test_Mix_DPerc0_c_0.dcm,3501.0,2385.0,8.0,1693536,0.20663194444444444,0.20663194444444444,0.8966840277777778,0.4638151073924477
test_Mix_DPerc0_c_0.dcm,3501.0,1331.0,8.0,1693536,0.5810069444444445,0.4975347222222223,0.7595798611111111,0.27923776338305706
test_Mix_DPerc0_c_0.dcm,3497.0,1437.0,8.0,1693536,0.1942361111111111,0.1942361111111111,0.9028819444444445,0.5752200264565659
test_Mix_DPerc0_c_0.dcm,3496.0,3138.0,8.0,1693536,0.4958680555555556,0.4428819444444444,0.7838576388888889,0.27580386112168737
test_Mix_DPerc0_c_0.dcm,3480.0,3088.0,8.0,1693536,0.7064583333333332,0.5938194444444443,0.7143541666666666,0.2489970947083034
test_Mix_DPerc0_c_0.dcm,3479.0,1618.0,8.0,1693536,0.32298611111111114,0.32298611111111114,0.8385069444444444,0.30847340926140043
test_Mix_DPerc0_c_0.dcm,3461.0,3334.0,8.0,1693536,2.493333333333333,1.17875,0.5343602890220537,0.1742954282606709
test_Mix_DPerc0_c_0.dcm,3454.0,1904.0,8.0,1693536,0.24618055555555554,0.24618055555555554,0.8769097222222222,0.45703320161942657
test_Mix_DPerc0_c_0.dcm,3439.0,3322.0,8.0,1693536,1.310486111111111,0.8775,0.6045486111111111,0.17154073380728443
test_Mix_DPerc0_c_0.dcm,3428.0,850.0,8.0,1693536,1.6778125,0.9774652777777778,0.5791060049019608,0.1862161854803158
test_Mix_DPerc0_c_0.dcm,3425.0,933.0,8.0,1693536,0.41565972222222225,0.3885069444444444,0.8084618055555555,0.29030314014740066
test_Mix_DPerc0_c_0.dcm,3384.0,919.0,8.0,1693536,0.9557638888888889,0.7072222222222222,0.6712430555555555,0.2119744724077029
test_Mix_DPerc0_c_0.dcm,3377.0,877.0,8.0,1693536,0.8868055555555555,0.6888888888888889,0.6753472222222223,0.19754078158663174
test_Mix_DPerc0_c_0.dcm,3367.0,1644.0,8.0,1693536,0.2661458333333333,0.2661458333333333,0.8669270833333333,0.47219052389368976
test_Mix_DPerc0_c_0.dcm,3364.0,2854.0,8.0,1693536,0.2544444444444445,0.24777777777777776,0.8767777777777778,0.4819683110257016
test_Mix_DPerc0_c_0.dcm,3354.0,2753.0,8.0,1693536,0.325625,0.3191666666666667,0.8410625,0.34994547113839863
test_Mix_DPerc0_c_0.dcm,3350.0,1644.0,8.0,1693536,0.2963541666666667,0.2952430555555555,0.8524895833333334,0.4105131634670006
test_Mix_DPerc0_c_0.dcm,3288.0,2986.0,8.0,1693536,0.28996527777777775,0.2866319444444444,0.8570173611111112,0.4374346537823197
test_Mix_DPerc0_c_0.dcm,3249.0,964.0,8.0,1693536,4.9209375,1.7860763888888889,0.3955823282275489,0.1220605836000076
test_Mix_DPerc0_c_0.dcm,3234.0,1505.0,8.0,1693536,0.18645833333333334,0.18645833333333334,0.9067708333333333,0.5706820807935923
test_Mix_DPerc0_c_0.dcm,3206.0,1519.0,8.0,1693536,0.2639236111111111,0.2639236111111111,0.8680381944444444,0.3634626455525043
test_Mix_DPerc0_c_0.dcm,3128.0,3218.0,8.0,1693536,3.5307291666666667,1.484131944444444,0.45041330994455997,0.12862333686877636
test_Mix_DPerc0_c_0.dcm,3091.0,1320.0,8.0,1693536,1.3175347222222222,0.8457986111111111,0.6239605800653595,0.1824500351893953
test_Mix_DPerc0_c_0.dcm,3088.0,1291.0,8.0,1693536,1.471701388888889,0.9278819444444445,0.5904409722222222,0.1880445803148339
test_Mix_DPerc0_c_0.dcm,3081.0,1891.0,8.0,1693536,0.41,0.3944444444444444,0.8043333333333333,0.28171740127747824
test_Mix_DPerc0_c_0.dcm,3062.0,3081.0,8.0,1693536,0.3415625,0.33934027777777775,0.8305520833333333,0.3194384451118484
test_Mix_DPerc0_c_0.dcm,3052.0,1354.0,8.0,1693536,1.662777777777778,0.976388888888889,0.5803660130718955,0.18700964868604664
test_Mix_DPerc0_c_0.dcm,2997.0,1838.0,8.0,1693536,0.3921527777777778,0.37770833333333337,0.8125902777777778,0.3083536836599973
test_Mix_DPerc0_c_0.dcm,2974.0,2568.0,8.0,1693536,0.3280902777777778,0.3192013888888889,0.8412881944444444,0.3676840792044743
test_Mix_DPerc0_c_0.dcm,2959.0,1498.0,8.0,1693536,4.255069444444445,1.5945138888888888,0.43321086564022365,0.12567176755160686
test_Mix_DPerc0_c_0.dcm,2878.0,2905.0,8.0,1693536,2.286388888888889,1.1041666666666665,0.5588892557716088,0.1704442681124711
test_Mix_DPerc0_c_1.dcm,3320.0,2394.0,181.01933598375626,1693536,0.41275328289462554,0.37566609855536903,0.815866414250299,0.18556484713432683
test_Mix_DPerc0_c_1.dcm,3158.0,1694.0,181.01933598375626,1693536,0.5698888154455503,0.4657638161503547,0.7774190985279732,0.1595859603076084
test_Mix_DPerc0_c_1.dcm,3157.0,2738.0,181.01933598375626,1693536,0.4458515439627802,0.39727105416413133,0.8062145950734638,0.16790643886359674
test_Mix_DPerc0_c_1.dcm,2941.0,2347.0,181.01933598375626,1693536,0.8116664679789187,0.5580820601031002,0.7447697223358065,0.12197968734015216
test_Mix_DPerc0_c_1.dcm,3384.0,1143.0,128.00000000000006,1693536,0.6157710000360439,0.5012233050389273,0.7607933747833292,0.14929764294230485
test_Mix_DPerc0_c_1.dcm,3306.0,1287.0,128.00000000000006,1693536,0.601663197448097,0.4872193086793541,0.7677525245970593,0.15887182632166041
test_Mix_DPerc0_c_1.dcm,3268.0,3142.0,128.00000000000006,1693536,0.6220688707468283,0.5033354058535179,0.7600898671705547,0.13416101684636383
test_Mix_DPerc0_c_1.dcm,3265.0,2054.0,128.00000000000006,1693536,0.5298442305843907,0.44456343413590926,0.7862043664245777,0.15470873844661664
test_Mix_DPerc0_c_1.dcm,3207.0,1462.0,128.00000000000006,1693536,0.5931402961000577,0.4663762360029796,0.7793470304703103,0.1611214439018658
test_Mix_DPerc0_c_1.dcm,3153.0,2943.0,128.00000000000006,1693536,0.5092869404195501,0.4380515832252019,0.7880853854769299,0.16909083139440376
test_Mix_DPerc0_c_1.dcm,2886.0,2760.0,128.00000000000006,1693536,26.66626459775087,0.767912326388889,0.7322973599358031,0.09919164592837154
test_Mix_DPerc0_c_1.dcm,3431.0,1410.0,90.50966799187813,1693536,178.73203655732755,1.1837264494449817,0.8048379043315151,0.17492014413051113
test_Mix_DPerc0_c_1.dcm,3423.0,2051.0,90.50966799187813,1693536,0.4524710527137106,0.39210763813031224,0.809941723422521,0.16299454674658861
test_Mix_DPerc0_c_1.dcm,3419.0,3203.0,90.50966799187813,1693536,0.47101760244686497,0.4105566565754294,0.8007159360188567,0.19063993332032136
test_Mix_DPerc0_c_1.dcm,3409.0,2996.0,90.50966799187813,1693536,0.45328030232098454,0.4049570602249202,0.8023521418023843,0.17623406620596124
test_Mix_DPerc0_c_1.dcm,3385.0,1730.0,90.50966799187813,1693536,0.3777248941460421,0.34988283241263796,0.8278422392021008,0.21044589100020555
test_Mix_DPerc0_c_1.dcm,2994.0,1993.0,90.50966799187813,1693536,0.5601624351091832,0.47105641989950386,0.7733606427118291,0.16217990841812086
test_Mix_DPerc0_c_1.dcm,3453.0,957.0,64.00000000000003,1693536,252.7899099157574,1.6753253311194123,0.7316922570705128,0.12869333932365865
test_Mix_DPerc0_c_1.dcm,3450.0,2811.0,64.00000000000003,1693536,0.490871450492901,0.4186672201469403,0.7978616738483477,0.18084645323572576
test_Mix_DPerc0_c_1.dcm,3436.0,1822.0,64.00000000000003,1693536,0.3706214228834708,0.3445150112956476,0.8303531355109585,0.22124022459749898
